,Week,Year,Name,Team,Games,Rush Att,Rush Yards,Rush TD,Rec Targets,Rec Comp,Rec Yards,Rec TD,Fantasy PTS,FanPPG
1040,13,2015,Latavius Murray,OAK,1,20,86,1,6,4,11,0,15.7,15.7
1041,13,2015,Frank Gore,IND,1,13,45,0,5,3,49,1,15.4,15.4
1042,13,2015,Jonathan Stewart,CAR,1,21,82,1,3,3,31,0,15.3,15.3
1043,13,2015,Shaun Draughn,SF,1,13,36,1,6,5,50,0,14.6,14.6
1044,13,2015,DeAngelo Williams,PIT,1,26,134,0,6,5,31,0,14.5,14.5
1045,13,2015,Doug Martin,TB,1,25,95,1,2,1,5,0,14,14
1046,13,2015,Mark Ingram,NO,1,12,56,1,6,4,23,0,13.9,13.9
1047,13,2015,Chris Polk,HOU,1,12,61,0,1,1,11,1,13.2,13.2
1048,13,2015,Antonio Andrews,TEN,1,13,58,1,1,1,10,0,12.8,12.8
1049,13,2015,Kerwynn Williams,ARI,1,6,59,1,0,0,0,0,11.9,11.9
1050,13,2015,LeSean McCoy,BUF,1,21,112,0,1,0,0,0,11.2,11.2
1051,13,2015,Mike Tolbert,CAR,1,2,33,0,3,2,18,1,11.1,11.1
1052,13,2015,Devonta Freeman,ATL,1,14,47,0,11,10,56,0,10.3,10.3
1053,13,2015,Darren Sproles,PHI,1,15,66,0,6,4,34,0,10,10
1054,13,2015,Lamar Miller,MIA,1,20,113,0,2,1,5,0,9.8,9.8
1055,13,2015,Spencer Ware,KC,1,7,26,1,2,2,-1,0,8.5,8.5
1056,13,2015,Darren McFadden,DAL,1,14,53,1,1,1,6,0,7.9,7.9
1057,13,2015,Fred Jackson,SEA,1,1,5,0,2,2,13,1,7.8,7.8
1058,13,2015,Ka'Deem Carey,CHI,1,5,17,1,0,0,0,0,7.7,7.7
1059,13,2015,Charles Sims,TB,1,7,56,0,3,2,21,0,7.7,7.7
1060,13,2015,Jeremy Langford,CHI,1,12,59,0,3,2,9,0,6.8,6.8
1061,13,2015,Ameer Abdullah,DET,1,13,67,0,1,0,0,0,6.7,6.7
1062,13,2015,Isaiah Crowell,CLE,1,11,62,0,1,1,2,0,6.4,6.4
1063,13,2015,James Starks,GB,1,9,15,0,7,5,45,0,6,6
1064,13,2015,Donald Brown,SD,1,7,26,0,1,1,31,0,5.7,5.7
1065,13,2015,Ronnie Hillman,DEN,1,19,56,0,1,0,0,0,5.6,5.6
1066,13,2015,C.J. Anderson,DEN,1,7,42,0,1,1,12,0,5.4,5.4
1067,13,2015,LeGarrette Blount,NE,1,13,54,0,0,0,0,0,5.4,5.4
1068,13,2015,Matt Jones,WAS,1,18,49,0,1,1,5,0,5.4,5.4
1069,13,2015,Chris Ivory,NYJ,1,10,47,0,5,5,22,0,4.9,4.9
1070,13,2015,Mike Gillislee,BUF,1,7,41,0,1,1,5,0,4.6,4.6
1071,13,2015,Charcandrick West,KC,1,9,35,0,3,2,9,0,4.4,4.4
1072,13,2015,Melvin Gordon,SD,1,12,55,0,1,1,8,0,4.3,4.3
1073,13,2015,Jonathan Grimes,HOU,1,5,28,0,2,2,15,0,4.3,4.3
1074,13,2015,Todd Gurley,STL,1,9,41,0,0,0,0,0,4.1,4.1
1075,13,2015,Juwan Thompson,DEN,1,8,27,0,1,1,14,0,4.1,4.1
1076,13,2015,David Cobb,TEN,1,13,40,0,0,0,0,0,4,4
1077,13,2015,Terrance West,BAL,1,8,31,0,1,1,5,0,3.6,3.6
1078,13,2015,Giovani Bernard,CIN,1,5,26,0,1,1,9,0,3.5,3.5
1079,13,2015,Danny Woodhead,SD,1,3,10,0,7,3,24,0,3.4,3.4
1080,13,2015,Orleans Darkwa,NYG,1,8,23,0,2,1,10,0,3.3,3.3
1081,13,2015,Rashad Jennings,NYG,1,5,14,0,2,1,19,0,3.3,3.3
1082,13,2015,Duke Johnson,CLE,1,5,2,0,4,4,30,0,3.2,3.2
1083,13,2015,Theo Riddick,DET,1,1,4,0,6,5,27,0,3.1,3.1
1084,13,2015,Joique Bell,DET,1,8,5,0,2,2,25,0,3,3
1085,13,2015,Kenjon Barner,PHI,1,9,39,0,2,2,7,0,2.6,2.6
1086,13,2015,Brandon Bolden,NE,1,3,22,0,5,1,2,0,2.4,2.4
1087,13,2015,Dan Herron,IND,1,2,8,0,3,3,16,0,2.4,2.4
1088,13,2015,Jerick McKinnon,MIN,1,4,18,0,6,3,6,0,2.4,2.4
1089,13,2015,DeMarco Murray,PHI,1,8,24,0,0,0,0,0,2.4,2.4
1090,13,2015,Adrian Peterson,MIN,1,8,18,0,4,4,6,0,2.4,2.4
1091,13,2015,Chris Thompson,WAS,1,1,6,0,4,4,18,0,2.4,2.4
1092,13,2015,Robert Turbin,DAL,1,6,12,0,2,2,12,0,2.4,2.4
1093,13,2015,Tre Mason,STL,1,2,13,0,2,2,10,0,2.3,2.3
1094,13,2015,Marcel Reece,OAK,1,1,4,0,3,3,19,0,2.3,2.3
1095,13,2015,Denard Robinson,JAC,1,3,21,0,1,1,2,0,2.3,2.3
1096,13,2015,John Crockett,GB,1,5,22,0,0,0,0,0,2.2,2.2
1097,13,2015,Andre Williams,NYG,1,6,22,0,1,0,0,0,2.2,2.2
1098,13,2015,Stepfan Taylor,ARI,1,5,20,0,1,0,0,0,2,2
1099,13,2015,Shane Vereen,NYG,1,4,13,0,3,2,7,0,2,2
1100,13,2015,Patrick DiMarco,ATL,1,0,0,0,2,2,18,0,1.8,1.8
1101,13,2015,Tevin Coleman,ATL,1,3,13,0,1,1,4,0,1.7,1.7
1102,13,2015,Jamize Olawale,OAK,1,2,16,0,2,1,1,0,1.7,1.7
1103,13,2015,Roy Helu,OAK,1,0,0,0,2,1,15,0,1.5,1.5
1104,13,2015,Alfred Blue,HOU,1,4,14,0,0,0,0,0,1.4,1.4
1105,13,2015,Jay Ajayi,MIA,1,4,12,0,0,0,0,0,1.2,1.2
1106,13,2015,Travaris Cadet,SF,1,3,6,0,2,1,6,0,1.2,1.2
1107,13,2015,Alfred Morris,WAS,1,6,12,0,0,0,0,0,1.2,1.2
1108,13,2015,Fitzgerald Toussaint,PIT,1,4,12,0,0,0,0,0,1.2,1.2
1109,13,2015,Fozzy Whittaker,CAR,1,1,11,0,0,0,0,0,1.1,1.1
1110,13,2015,Bruce Miller,SF,1,1,4,0,1,1,4,0,0.8,0.8
1111,13,2015,DuJuan Harris,SEA,1,3,7,0,0,0,0,0,0.7,0.7
1112,13,2015,Akeem Hunt,HOU,1,1,7,0,1,1,0,0,0.7,0.7
1113,13,2015,Zurlon Tipton,IND,1,1,0,0,2,1,7,0,0.7,0.7
1114,13,2015,Rex Burkhead,CIN,1,1,2,0,2,1,4,0,0.6,0.6
1115,13,2015,Anthony Dixon,BUF,1,1,6,0,0,0,0,0,0.6,0.6
1116,13,2015,Damien Williams,MIA,1,1,1,0,1,1,5,0,0.6,0.6
1117,13,2015,Stevan Ridley,NYJ,1,3,4,0,0,0,0,0,0.4,0.4
1118,13,2015,Will Tukuafu,SEA,1,1,4,0,0,0,0,0,0.4,0.4
1119,13,2015,Tim Hightower,NO,1,1,2,0,0,0,0,0,0.2,0.2
1120,13,2015,Eddie Lacy,GB,1,5,4,0,1,1,-3,0,0.1,0.1
1121,13,2015,Benny Cunningham,STL,1,0,0,0,1,0,0,0,0,0
1122,13,2015,Roosevelt Nix,PIT,1,0,0,0,1,0,0,0,0,0
1123,13,2015,Bishop Sankey,TEN,1,0,0,0,1,0,0,0,0,0
1124,13,2015,Anthony Sherman,KC,1,0,0,0,1,0,0,0,0,0
1125,13,2015,C.J. Spiller,NO,1,0,0,0,2,1,0,0,0,0
1126,13,2015,Matt Asiata,MIN,1,2,-1,0,1,0,0,0,-0.1,-0.1
1127,13,2015,Kyle Juszczyk,BAL,1,0,0,0,2,1,-2,0,-0.2,-0.2
1128,14,2015,Isaiah Crowell,CLE,1,20,145,2,1,1,9,0,27.4,27.4
1129,14,2015,Todd Gurley,STL,1,16,140,2,2,1,7,0,26.7,26.7
1130,14,2015,James Starks,GB,1,11,71,1,4,4,32,1,22.3,22.3
1131,14,2015,DeAngelo Williams,PIT,1,23,76,2,2,2,15,0,21.1,21.1
1132,14,2015,Lamar Miller,MIA,1,12,89,2,0,0,0,0,20.9,20.9
1133,14,2015,Eddie Lacy,GB,1,24,124,1,1,1,24,0,20.8,20.8
1134,14,2015,Tim Hightower,NO,1,28,85,1,1,1,10,0,15.5,15.5
1135,14,2015,Jonathan Stewart,CAR,1,10,75,1,1,1,14,0,14.9,14.9
1136,14,2015,Denard Robinson,JAC,1,14,75,1,2,1,12,0,14.7,14.7
1137,14,2015,Doug Martin,TB,1,11,81,1,3,1,5,0,14.6,14.6
1138,14,2015,Bilal Powell,NYJ,1,3,36,0,5,5,46,1,14.2,14.2
1139,14,2015,Adrian Peterson,MIN,1,23,69,1,1,1,17,0,12.6,12.6
1140,14,2015,David Johnson,ARI,1,19,92,0,7,5,31,0,12.3,12.3
1141,14,2015,Matt Forte,CHI,1,10,45,1,2,1,8,0,11.3,11.3
1142,14,2015,Darren McFadden,DAL,1,9,111,0,2,0,0,0,11.1,11.1
1143,14,2015,Robert Turbin,DAL,1,7,51,1,0,0,0,0,11.1,11.1
1144,14,2015,LeSean McCoy,BUF,1,20,74,0,7,4,35,0,10.9,10.9
1145,14,2015,Chris Ivory,NYJ,1,22,101,0,2,1,6,0,10.7,10.7
1146,14,2015,Darren Sproles,PHI,1,7,41,1,3,2,4,0,10.5,10.5
1147,14,2015,Rashad Jennings,NYG,1,22,81,0,2,2,21,0,10.2,10.2
1148,14,2015,James White,NE,1,1,2,1,6,4,38,0,10,10
1149,14,2015,Mike Gillislee,BUF,1,3,24,1,1,1,6,0,9,9
1150,14,2015,Fozzy Whittaker,CAR,1,8,34,1,1,1,-6,0,8.8,8.8
1151,14,2015,Matt Jones,WAS,1,18,62,0,3,2,24,0,8.6,8.6
1152,14,2015,Duke Johnson,CLE,1,13,78,0,3,1,6,0,8.4,8.4
1153,14,2015,Alfred Morris,WAS,1,11,24,1,1,0,0,0,8.4,8.4
1154,14,2015,Joique Bell,DET,1,7,50,0,2,2,25,0,7.5,7.5
1155,14,2015,Charles Sims,TB,1,5,10,0,8,6,64,0,7.4,7.4
1156,14,2015,Giovani Bernard,CIN,1,6,40,0,5,3,27,0,6.7,6.7
1157,14,2015,Rex Burkhead,CIN,1,0,0,0,1,1,5,1,6.5,6.5
1158,14,2015,Jeremy Langford,CHI,1,11,37,0,7,3,27,0,6.4,6.4
1159,14,2015,Melvin Gordon,SD,1,14,35,0,4,4,28,0,6.3,6.3
1160,14,2015,T.J. Yeldon,JAC,1,11,62,0,1,1,1,0,6.3,6.3
1161,14,2015,Jonathan Grimes,HOU,1,7,53,0,2,2,9,0,6.2,6.2
1162,14,2015,Theo Riddick,DET,1,3,18,0,11,7,44,0,6.2,6.2
1163,14,2015,Ronnie Hillman,DEN,1,12,20,0,9,7,41,0,6.1,6.1
1164,14,2015,Frank Gore,IND,1,16,60,0,5,1,-1,0,5.9,5.9
1165,14,2015,Zurlon Tipton,IND,1,1,7,0,5,4,50,0,5.7,5.7
1166,14,2015,Charcandrick West,KC,1,10,54,0,1,0,0,0,5.4,5.4
1167,14,2015,LeGarrette Blount,NE,1,10,53,0,0,0,0,0,5.3,5.3
1168,14,2015,Spencer Ware,KC,1,8,52,0,0,0,0,0,5.2,5.2
1169,14,2015,Brandon Bolden,NE,1,16,51,0,0,0,0,0,5.1,5.1
1170,14,2015,Shaun Draughn,SF,1,11,43,0,3,2,8,0,5.1,5.1
1171,14,2015,Dexter McCluster,TEN,1,4,12,0,5,4,38,0,5,5
1172,14,2015,Chris Polk,HOU,1,11,34,0,2,2,14,0,4.8,4.8
1173,14,2015,Ameer Abdullah,DET,1,7,23,0,2,2,21,0,4.4,4.4
1174,14,2015,Thomas Rawls,SEA,1,6,44,0,0,0,0,0,4.4,4.4
1175,14,2015,Devonta Freeman,ATL,1,12,40,0,5,3,22,0,4.2,4.2
1176,14,2015,Ryan Mathews,PHI,1,13,38,0,2,2,4,0,4.2,4.2
1177,14,2015,Javorius Allen,BAL,1,8,14,0,9,5,44,0,3.8,3.8
1178,14,2015,DeMarco Murray,PHI,1,11,34,0,2,2,3,0,3.7,3.7
1179,14,2015,Travaris Cadet,SF,1,2,6,0,2,2,28,0,3.4,3.4
1180,14,2015,Matt Asiata,MIN,1,0,0,0,2,2,30,0,3,3
1181,14,2015,Mike Tolbert,CAR,1,6,17,0,2,2,13,0,3,3
1182,14,2015,Juwan Thompson,DEN,1,5,8,0,6,4,21,0,2.9,2.9
1183,14,2015,Latavius Murray,OAK,1,16,27,0,1,0,0,0,2.7,2.7
1184,14,2015,Jeremy Hill,CIN,1,7,16,0,2,2,8,0,2.4,2.4
1185,14,2015,Zach Line,MIN,1,0,0,0,1,1,24,0,2.4,2.4
1186,14,2015,Fred Jackson,SEA,1,7,15,0,4,1,8,0,2.3,2.3
1187,14,2015,Stevan Ridley,NYJ,1,6,23,0,0,0,0,0,2.3,2.3
1188,14,2015,Benny Cunningham,STL,1,3,14,0,1,1,8,0,2.2,2.2
1189,14,2015,DuJuan Harris,SEA,1,18,42,0,0,0,0,0,2.2,2.2
1190,14,2015,Dan Herron,IND,1,4,16,0,2,2,5,0,2.1,2.1
1191,14,2015,Derrick Coleman,SEA,1,1,19,0,0,0,0,0,1.9,1.9
1192,14,2015,Orleans Darkwa,NYG,1,3,10,0,1,1,6,0,1.6,1.6
1193,14,2015,John Kuhn,GB,1,1,2,0,2,1,14,0,1.6,1.6
1194,14,2015,Terrance West,BAL,1,5,16,0,0,0,0,0,1.6,1.6
1195,14,2015,Jay Ajayi,MIA,1,5,15,0,0,0,0,0,1.5,1.5
1196,14,2015,Tevin Coleman,ATL,1,3,15,0,1,0,0,0,1.5,1.5
1197,14,2015,Patrick DiMarco,ATL,1,0,0,0,3,2,15,0,1.5,1.5
1198,14,2015,Antonio Andrews,TEN,1,4,8,0,2,1,6,0,1.4,1.4
1199,14,2015,Danny Woodhead,SD,1,3,5,0,6,3,8,0,1.3,1.3
1200,14,2015,Michael Burton,DET,1,0,0,0,1,1,12,0,1.2,1.2
1201,14,2015,Pierre Thomas,WAS,1,0,0,0,1,1,12,0,1.2,1.2
1202,14,2015,Damien Williams,MIA,1,0,0,0,3,2,11,0,1.1,1.1
1203,14,2015,Shane Vereen,NYG,1,1,0,0,2,1,10,0,1,1
1204,14,2015,C.J. Spiller,NO,1,3,2,0,3,3,7,0,0.9,0.9
1205,14,2015,Tre Mason,STL,1,4,7,0,2,2,1,0,0.8,0.8
1206,14,2015,Jerick McKinnon,MIN,1,0,0,0,1,1,8,0,0.8,0.8
1207,14,2015,Knile Davis,KC,1,1,6,0,0,0,0,0,0.6,0.6
1208,14,2015,Stepfan Taylor,ARI,1,1,0,0,1,1,4,0,0.4,0.4
1209,14,2015,Bruce Miller,SF,1,1,3,0,0,0,0,0,0.3,0.3
1210,14,2015,Andre Williams,NYG,1,3,3,0,0,0,0,0,0.3,0.3
1211,14,2015,Tommy Bohanon,NYJ,1,0,0,0,2,1,2,0,0.2,0.2
1212,14,2015,Taiwan Jones,OAK,1,1,2,0,0,0,0,0,0.2,0.2
1213,14,2015,Marcel Reece,OAK,1,2,2,0,0,0,0,0,0.2,0.2
1214,14,2015,Kerwynn Williams,ARI,1,6,2,0,0,0,0,0,0.2,0.2
1215,14,2015,Darrel Young,WAS,1,0,0,0,1,1,2,0,0.2,0.2
1216,14,2015,David Cobb,TEN,1,2,1,0,0,0,0,0,0.1,0.1
1217,14,2015,Akeem Hunt,HOU,1,1,1,0,0,0,0,0,0.1,0.1
1218,14,2015,Kyle Juszczyk,BAL,1,0,0,0,1,0,0,0,0,0
1219,14,2015,Marcus Murphy,NO,1,1,0,0,0,0,0,0,0,0
1220,14,2015,Marcus Thigpen,BUF,1,0,0,0,0,0,0,0,-2,-2
1221,14,2015,Glenn Winston,CLE,1,1,-8,0,0,0,0,0,-2.8,-2.8
1222,15,2015,David Johnson,ARI,1,29,187,3,4,4,42,0,40.9,40.9
1223,15,2015,Danny Woodhead,SD,1,8,10,1,6,6,50,3,30,30
1224,15,2015,Matt Forte,CHI,1,8,47,0,7,6,57,1,16.4,16.4
1225,15,2015,Joique Bell,DET,1,8,71,1,3,2,30,0,16.1,16.1
1226,15,2015,Devonta Freeman,ATL,1,25,56,1,10,7,45,0,16.1,16.1
1227,15,2015,Rashad Jennings,NYG,1,16,107,1,3,1,0,0,14.7,14.7
1228,15,2015,Jerick McKinnon,MIN,1,7,10,0,4,4,76,1,14.6,14.6
1229,15,2015,Charcandrick West,KC,1,16,76,1,2,2,9,0,14.5,14.5
1230,15,2015,Mike Gillislee,BUF,1,4,81,1,2,2,2,0,14.3,14.3
1231,15,2015,Todd Gurley,STL,1,21,48,1,2,2,31,0,13.9,13.9
1232,15,2015,Bilal Powell,NYJ,1,6,25,1,7,7,54,0,13.9,13.9
1233,15,2015,James White,NE,1,1,6,0,8,7,71,1,13.7,13.7
1234,15,2015,Shane Vereen,NYG,1,4,29,0,10,8,43,1,13.2,13.2
1235,15,2015,Jeremy Hill,CIN,1,19,31,2,1,0,0,0,13.1,13.1
1236,15,2015,Ameer Abdullah,DET,1,9,77,1,2,2,12,0,12.9,12.9
1237,15,2015,DeAngelo Williams,PIT,1,14,26,1,6,5,30,0,11.6,11.6
1238,15,2015,Darren McFadden,DAL,1,16,100,0,3,2,13,0,11.3,11.3
1239,15,2015,Donald Brown,SD,1,12,90,0,3,2,14,0,10.4,10.4
1240,15,2015,Jay Ajayi,MIA,1,6,27,1,3,1,15,0,10.2,10.2
1241,15,2015,Doug Martin,TB,1,18,91,0,2,1,6,0,9.7,9.7
1242,15,2015,Cameron Artis-Payne,CAR,1,14,59,0,2,2,34,0,9.3,9.3
1243,15,2015,Alfred Blue,HOU,1,20,107,0,0,0,0,0,8.7,8.7
1244,15,2015,Kyle Juszczyk,BAL,1,0,0,0,6,5,26,1,8.6,8.6
1245,15,2015,Tim Hightower,NO,1,13,54,0,4,3,31,0,8.5,8.5
1246,15,2015,Duke Johnson,CLE,1,4,46,0,5,5,39,0,8.5,8.5
1247,15,2015,Christine Michael,SEA,1,16,84,0,0,0,0,0,8.4,8.4
1248,15,2015,Alfred Morris,WAS,1,14,84,0,0,0,0,0,8.4,8.4
1249,15,2015,Latavius Murray,OAK,1,21,78,0,2,1,2,0,8,8
1250,15,2015,Denard Robinson,JAC,1,14,28,0,10,8,46,0,7.4,7.4
1251,15,2015,Bruce Miller,SF,1,2,3,1,1,1,10,0,7.3,7.3
1252,15,2015,John Kuhn,GB,1,3,12,1,1,0,0,0,7.2,7.2
1253,15,2015,Charles Sims,TB,1,7,50,0,3,3,22,0,7.2,7.2
1254,15,2015,Antonio Andrews,TEN,1,14,45,0,6,5,25,0,7,7
1255,15,2015,Michael Burton,DET,1,0,0,0,2,2,10,1,7,7
1256,15,2015,Zach Line,MIN,1,1,3,0,2,1,4,1,6.7,6.7
1257,15,2015,Adrian Peterson,MIN,1,18,63,0,0,0,0,0,6.3,6.3
1258,15,2015,Frank Gore,IND,1,16,44,0,2,1,15,0,5.9,5.9
1259,15,2015,Jeremy Langford,CHI,1,11,46,0,3,1,11,0,5.7,5.7
1260,15,2015,Brandon Bolden,NE,1,10,36,0,3,2,18,0,5.4,5.4
1261,15,2015,Kendall Gaskins,SF,1,2,0,0,7,6,52,0,5.2,5.2
1262,15,2015,Giovani Bernard,CIN,1,14,33,0,4,4,18,0,5.1,5.1
1263,15,2015,Joey Iosefa,NE,1,14,51,0,0,0,0,0,5.1,5.1
1264,15,2015,Melvin Gordon,SD,1,15,41,0,1,1,6,0,4.7,4.7
1265,15,2015,Terrance West,BAL,1,7,35,0,2,2,11,0,4.6,4.6
1266,15,2015,Kerwynn Williams,ARI,1,6,34,0,1,1,12,0,4.6,4.6
1267,15,2015,Bryce Brown,SEA,1,9,43,0,1,0,0,0,4.3,4.3
1268,15,2015,Shaun Draughn,SF,1,9,38,0,2,1,4,0,4.2,4.2
1269,15,2015,Chris Ivory,NYJ,1,13,37,0,2,1,5,0,4.2,4.2
1270,15,2015,Ryan Mathews,PHI,1,11,58,0,2,1,3,0,4.1,4.1
1271,15,2015,Karlos Williams,BUF,1,4,41,0,1,0,0,0,4.1,4.1
1272,15,2015,LeSean McCoy,BUF,1,10,29,0,1,1,8,0,3.7,3.7
1273,15,2015,Marcel Reece,OAK,1,0,0,0,3,3,37,0,3.7,3.7
1274,15,2015,Travaris Cadet,SF,1,2,4,0,6,4,32,0,3.6,3.6
1275,15,2015,Matt Jones,WAS,1,10,28,0,3,1,8,0,3.6,3.6
1276,15,2015,James Starks,GB,1,9,51,0,1,1,5,0,3.6,3.6
1277,15,2015,Matt Asiata,MIN,1,5,28,0,2,1,6,0,3.4,3.4
1278,15,2015,Akeem Hunt,HOU,1,5,26,0,2,2,8,0,3.4,3.4
1279,15,2015,Isaiah Crowell,CLE,1,9,23,0,3,3,7,0,3,3
1280,15,2015,Theo Riddick,DET,1,2,3,0,2,2,27,0,3,3
1281,15,2015,Ronnie Hillman,DEN,1,14,48,0,0,0,0,0,2.8,2.8
1282,15,2015,Darren Sproles,PHI,1,6,9,0,4,3,16,0,2.5,2.5
1283,15,2015,Lamar Miller,MIA,1,9,12,0,2,2,12,0,2.4,2.4
1284,15,2015,Tevin Coleman,ATL,1,4,23,0,0,0,0,0,2.3,2.3
1285,15,2015,Eddie Lacy,GB,1,11,23,0,0,0,0,0,2.3,2.3
1286,15,2015,Bishop Sankey,TEN,1,0,0,0,3,3,23,0,2.3,2.3
1287,15,2015,Andre Williams,NYG,1,6,21,0,0,0,0,0,2.1,2.1
1288,15,2015,C.J. Anderson,DEN,1,4,14,0,3,1,6,0,2,2
1289,15,2015,Ka'Deem Carey,CHI,1,0,0,0,2,2,18,0,1.8,1.8
1290,15,2015,C.J. Spiller,NO,1,2,2,0,5,2,16,0,1.8,1.8
1291,15,2015,Fred Jackson,SEA,1,0,0,0,3,2,17,0,1.7,1.7
1292,15,2015,Fozzy Whittaker,CAR,1,2,2,0,2,2,14,0,1.6,1.6
1293,15,2015,Knile Davis,KC,1,5,14,0,0,0,0,0,1.4,1.4
1294,15,2015,Tre Mason,STL,1,3,13,0,0,0,0,0,1.3,1.3
1295,15,2015,Damien Williams,MIA,1,1,1,0,2,2,11,0,1.2,1.2
1296,15,2015,Stepfan Taylor,ARI,1,2,11,0,0,0,0,0,1.1,1.1
1297,15,2015,Derrick Coleman,SEA,1,5,10,0,0,0,0,0,1,1
1298,15,2015,Mike Tolbert,CAR,1,5,10,0,0,0,0,0,1,1
1299,15,2015,David Cobb,TEN,1,4,9,0,0,0,0,0,0.9,0.9
1300,15,2015,Anthony Dixon,BUF,1,1,5,0,1,1,4,0,0.9,0.9
1301,15,2015,Benny Cunningham,STL,1,2,8,0,0,0,0,0,0.8,0.8
1302,15,2015,Jalston Fowler,TEN,1,1,0,0,1,1,8,0,0.8,0.8
1303,15,2015,Terrence Magee,BAL,1,2,5,0,1,1,2,0,0.7,0.7
1304,15,2015,Dan Herron,IND,1,0,0,0,1,1,6,0,0.6,0.6
1305,15,2015,Austin Johnson,NO,1,0,0,0,1,1,6,0,0.6,0.6
1306,15,2015,Chris Polk,HOU,1,4,6,0,0,0,0,0,0.6,0.6
1307,15,2015,Darrel Young,WAS,1,0,0,0,1,1,6,0,0.6,0.6
1308,15,2015,Zurlon Tipton,IND,1,1,4,0,0,0,0,0,0.4,0.4
1309,15,2015,DeMarco Murray,PHI,1,2,3,0,0,0,0,0,0.3,0.3
1310,15,2015,Kendall Hunter,NO,1,1,2,0,0,0,0,0,0.2,0.2
1311,15,2015,Jay Prosch,HOU,1,1,2,0,0,0,0,0,0.2,0.2
1312,15,2015,Jonathan Grimes,HOU,1,1,1,0,0,0,0,0,0.1,0.1
1313,15,2015,Stevan Ridley,NYJ,1,2,-2,0,2,1,3,0,0.1,0.1
1314,15,2015,Robert Turbin,DAL,1,3,1,0,0,0,0,0,0.1,0.1
1315,15,2015,Marcus Thigpen,BUF,1,1,-1,0,0,0,0,0,-0.1,-0.1
1316,15,2015,Javorius Allen,BAL,1,4,18,0,1,0,0,0,-0.2,-0.2
1317,16,2015,Tim Hightower,NO,1,27,122,2,3,3,47,0,28.9,28.9
1318,16,2015,DeAngelo Williams,PIT,1,17,100,2,6,6,53,0,25.3,25.3
1319,16,2015,Jerick McKinnon,MIN,1,7,89,2,3,2,8,0,21.7,21.7
1320,16,2015,Frank Gore,IND,1,15,85,2,4,2,10,0,21.5,21.5
1321,16,2015,David Johnson,ARI,1,9,39,1,6,3,88,0,18.7,18.7
1322,16,2015,Adrian Peterson,MIN,1,22,104,1,2,1,15,0,17.9,17.9
1323,16,2015,Latavius Murray,OAK,1,19,79,1,5,5,38,0,17.7,17.7
1324,16,2015,Charles Sims,TB,1,4,45,0,5,3,72,1,17.7,17.7
1325,16,2015,Javorius Allen,BAL,1,18,79,1,5,5,35,0,17.4,17.4
1326,16,2015,Mike Gillislee,BUF,1,9,93,1,2,2,16,0,16.9,16.9
1327,16,2015,Todd Gurley,STL,1,19,85,1,1,1,7,0,15.2,15.2
1328,16,2015,Devonta Freeman,ATL,1,22,73,1,5,3,17,0,15,15
1329,16,2015,Isaiah Crowell,CLE,1,16,88,1,0,0,0,0,14.8,14.8
1330,16,2015,Eddie Lacy,GB,1,12,60,0,2,1,28,1,14.8,14.8
1331,16,2015,Ka'Deem Carey,CHI,1,7,16,1,1,1,1,1,13.7,13.7
1332,16,2015,Karlos Williams,BUF,1,17,76,1,2,2,21,0,13.7,13.7
1333,16,2015,Rashad Jennings,NYG,1,14,74,0,3,2,62,0,13.6,13.6
1334,16,2015,Travaris Cadet,NO,1,1,6,0,5,3,69,1,13.5,13.5
1335,16,2015,Lamar Miller,MIA,1,15,31,1,6,5,36,0,12.7,12.7
1336,16,2015,C.J. Anderson,DEN,1,9,73,1,2,1,8,0,12.1,12.1
1337,16,2015,DeMarco Murray,PHI,1,5,27,1,4,3,24,0,11.1,11.1
1338,16,2015,Donald Brown,SD,1,14,17,1,4,3,33,0,11,11
1339,16,2015,Danny Woodhead,SD,1,11,55,0,10,8,53,0,10.8,10.8
1340,16,2015,Darren McFadden,DAL,1,19,99,0,1,1,-1,0,9.8,9.8
1341,16,2015,James White,NE,1,2,4,0,5,5,28,1,9.2,9.2
1342,16,2015,Bilal Powell,NYJ,1,7,56,0,7,5,34,0,9,9
1343,16,2015,Pierre Thomas,WAS,1,4,22,0,8,7,67,0,8.9,8.9
1344,16,2015,DuJuan Harris,SF,1,11,73,0,2,1,11,0,8.4,8.4
1345,16,2015,Jeremy Langford,CHI,1,19,83,0,2,0,0,0,8.3,8.3
1346,16,2015,Theo Riddick,DET,1,7,20,0,8,7,63,0,8.3,8.3
1347,16,2015,Joique Bell,DET,1,7,13,1,3,2,9,0,8.2,8.2
1348,16,2015,Ryan Mathews,PHI,1,4,5,1,3,2,13,0,7.8,7.8
1349,16,2015,Matt Forte,CHI,1,11,54,0,4,3,23,0,7.7,7.7
1350,16,2015,Doug Martin,TB,1,17,49,1,3,1,6,0,7.5,7.5
1351,16,2015,Ronnie Hillman,DEN,1,9,35,0,4,4,37,0,7.2,7.2
1352,16,2015,Chris Thompson,WAS,1,0,0,0,1,1,12,1,7.2,7.2
1353,16,2015,Denard Robinson,JAC,1,6,20,0,7,5,51,0,7.1,7.1
1354,16,2015,Darren Sproles,PHI,1,5,9,0,9,7,56,0,6.5,6.5
1355,16,2015,Jeremy Hill,CIN,1,19,63,0,2,2,-2,0,6.1,6.1
1356,16,2015,Charcandrick West,KC,1,14,62,0,1,1,-1,0,6.1,6.1
